title,url,published_at,label,name,description,location,website
Bureau Veritas: Sustainability Management System: Bureau Veritas granted the Platinum EcoVadis medal,https://group.bureauveritas.com/newsroom/sustainability-management-system-bureau-veritas-granted-platinum-ecovadis-medal,2021-09-02 13:13:12.269404,PRESS RELEASE,Bureau Veritas,"Testing, inspection and certification company",France,http://www.bureauveritas.com/
Teekay: Teekay LNG Partners Declares Common Unit Distribution and Reiterates 2019 Distribution Guidance,https://www.teekay.com/blog/2019/01/08/teekay-lng-partners-declares-common-unit-distribution-and-reiterates-2019-distribution-guidance/,2019-01-17 19:25:56.94522,PRESS RELEASE,Teekay Corporation,"Marine energy transportation, storage and production company",United States,http://teekay.com/
Superior Industries: Fourth Quarter and Full Year 2018 Earnings Conference Call,https://www.supind.com/cm/dpl/downloads/content/4330/4Q.2018_SUP_Earnings_Presentation.pdf,2019-03-07 15:51:46.027802,RESULTS,Superior Industries,Manufacturers of aluminum wheels,United States,http://www.supind.com
Hovnanian Enterprises: Earnings Release,https://khov.gcs-web.com/static-files/631a62d8-c14e-486b-9374-3f05d22196d3,2021-09-09 13:26:03.641874,PRESS RELEASE,Hovnanian Enterprises,"Constructs and markets homes, townhomes, and condominiums in planned residential communities",United States,https://www.khov.com/
Alliance Data: Deutsche Bank Global Financial Services Conference,https://www.alliancedata.com/investors/events-and-presentations/event-details/2020/Deutsche-Bank-Global-Financial-Services-Conference/default.aspx,2020-05-21 14:05:18.950216,PRESS RELEASE,Alliance Data,Provider of loyalty and private label credit cards,United States,http://www.alliancedata.com/
Tesco: 1. The Tesco Group & Three Pillars – Creating Value,https://www.tescoplc.com/media/754515/the-tesco-group-three-pillars-creating-value-final.pdf,2019-06-20 12:27:42.125414,PRESS RELEASE,Tesco,British multinational groceries and general merchandise retailer,United Kingdom,https://www.tesco.com/
"Grifols: 29 Mar, 2019
																																						
																				Grifols presents additional results of its AMBAR clinical trial to treat Alzheimer´s",https://www.grifols.com/documents/51507592/89610542/hr-20190329-en.pdf/fdb91fdd-b456-4016-977f-2e3492c554ed,2019-03-29 15:08:42.888083,PRESS RELEASE,Grifols,"Specialty biopharmaceutical company that develops, manufactures and distributes a broad range of plasma derivative products",Spain,https://www.grifols.com/
"Moog: Moog Inc. Announces Thrid Quarter Fiscal Year 2021 Earning Webcast on July 30, 2021",https://www.moog.com/news/corporate-press-releases/2021/moog-announces-third-quarter-earning-webcast.html,2021-07-30 12:05:30.557749,PRESS RELEASE,Moog,Manufactures precision motion control components and systems,United States,https://www.moog.com/
Astaldi: 2018 ANNUAL FINANCIAL REPORT - COURTESY TRANSLATION | Astaldi,http://www.astaldi.com/en/documents/2018-annual-financial-report-courtesy-translation,2020-09-29 16:45:16.750225,RESULTS,Astaldi,International construction group,Italy,http://www.astaldi.com/
Progroup: Interim Financial Report - 30 September/Third Quarter 2020 (single pages),https://ir.progroup.ag/wp-content/uploads/2020/11/Progroup_Quartalsbericht_Q3_2020_ES.pdf,2020-11-26 07:09:11.262673,RESULTS,Progroup,Producer and supplier of containerboard and corrugated board,Germany,http://www.progroup.ag/
Superior Industries: 2020 Q1 10Q,https://www.supind.com/cm/dpl/downloads/content/2008/SUPERIOR_10-Q_2020Q1.pdf,2020-06-01 21:07:37.998608,RESULTS,Superior Industries,Manufacturers of aluminum wheels,United States,http://www.supind.com
Telecom Italia: TIM reaches a binding agreement to sell its shareholding in Persidera S.p.A.,http://www.telecomitalia.com/tit/en/archivio/media/comunicati-stampa/telecom-italia/corporate/istituzionale/2019/CS-TIM-Persidera.html,2019-06-05 06:18:43.580233,RESULTS,Telecom Italia,Telecommunications company,Italy,http://www.telecomitalia.com/
LGC: LGC working closely with customers and partners to expedite detection solutions - LGC Group,https://www.lgcgroup.com/newsroom-and-blog/news-and-blog/lgc-biosearch-technologies-working-with-quantumdx/,2020-05-20 16:41:17.247583,PRESS RELEASE,LGC,Life science tools company,United Kingdom,https://www.lgcgroup.com/
Assemblin: 29 Jul Assemblin Announces Consent Payment in Connection with its Consent Solicitation Relating to Its Outstanding Senior Secured Floating Rate Notes due 2025,https://www.assemblin.com/about-us/press/2021/assemblin-announces-consent-payment-in-connection-with-its-consent-solicitation-relating-to-its-outstanding-senior-secured-floating-rate-notes-due-2025/,2021-07-29 11:46:50.985591,PRESS RELEASE,Assemblin,"Heating, ventilation, air conditioning, and fire protection installation and maintenance services for climate control and safety",Sweden,https://www.assemblin.com/
"AMC Entertainment: AMC Entertainment Holdings, Inc. Reports First Quarter 2021 Results",https://investor.amctheatres.com/newsroom/news-details/2021/AMC-Entertainment-Holdings-Inc.-Reports-First-Quarter-2021-Results/default.aspx,2021-05-06 20:19:15.828427,RESULTS,AMC Entertainment,Cinema operator,United States,http://amctheatres.com/
"UGI Corporation: UGI Corporation to Hold 3QFY20 Earnings Conference Call and Webcast on Tuesday, August 4 | UGI Corporation",https://www.ugicorp.com/investors/press-releases/press-releases-details/2020/UGI-Corporation-to-Hold-3QFY20-Earnings-Conference-Call-and-Webcast-on-Tuesday-August-4/default.aspx,2020-07-07 20:17:13.686078,PRESS RELEASE,UGI Corporation,Energy distribution company,United States,https://ugicorp.com/
Maersk: Maersk Interim Report Q2 2020,https://investor.maersk.com/static-files/1b89e295-6a9e-40b0-bf06-2912cac75012,2020-08-19 06:56:59.899022,RESULTS,Maersk,"Business conglomerate with activities in the transport, logistics and energy sectors",Denmark,https://www.maersk.com/
Maersk: A.P. Moller - Maersk Q3 2021 Interim Report,https://investor.maersk.com/static-files/3c32a548-7cb6-48f8-952d-cb8a79d985b3,2021-11-02 07:09:39.187304,RESULTS,Maersk,"Business conglomerate with activities in the transport, logistics and energy sectors",Denmark,https://www.maersk.com/
Tenet Healthcare: Tenet Reports Second Quarter 2021 Results; Raises 2021 Financial Guidance (opens in a new window),https://investor.tenethealth.com/files/doc_news/07/THC_Q2.21_Earnings-Release_07.21.21.pdf,2021-07-30 00:35:54.207112,RESULTS,Tenet Healthcare,Healthcare company providing hospital services,United States,https://www.tenethealth.com/
Pure Gym: Gym Topco Limited Q2 2018 Results,https://corporate.puregym.com/sites/default/files/result_document_dl/puregym-q2-2018-results-presentation.pdf,2018-08-30 06:10:46.735132,RESULTS,Pure Gym,Low-cost fitness chain,United Kingdom,https://www.puregym.com/
"ON Semiconductor: Totem-Pole PFC Controller Provides High Performance, Cost Effective Design",https://www.onsemi.com/site/pdf/H2PToday2107_products_ONSemi.pdf,2021-07-20 17:27:34.509011,PRESS RELEASE,ON Semiconductor,Semiconductor supplier,United States,https://www.onsemi.com/
Ardagh: Report of Foreign Issuer,http://otp.investis.com/clients/us/ardagh_group/SEC/sec-show.aspx?FilingId=13242772&Cik=0001689662&Type=PDF&hasPdf=1,2019-02-21 18:34:28.413944,PRESS RELEASE,Ardagh,Packaging solutions company,Ireland,http://www.ardaghgroup.com/
TRI Pointe Homes: Builder: Tri Pointe Homes Consolidates Home Builder Brands,https://www.builderonline.com/builder-100/tri-pointe-homes-consolidates-home-builder-brands_o,2021-01-27 21:30:03.391557,PRESS RELEASE,TRI Pointe Homes,"Designs, constructs and sells single-family homes",United States,https://www.tripointegroup.com/Home/
K+S: K+S Group - Conference Call with regard to the publication of the Annual Report 2018,http://www.k-plus-s.com/en/kalender/2019/2019_03_14_conferencecall.html,2018-10-24 07:47:45.103356,CALENDAR,K+S,Potash processor and miner,Germany,http://www.k-plus-s.com/
Valeo: Presentation – Q1 2020 Sales,https://www.valeo.com/wp-content/uploads/2020/04/q1-2020-sales.pdf,2020-04-23 16:45:05.069278,RESULTS,Valeo,Global automotive supplier,France,https://www.valeo.com/en/
"Avaya: Driving AI Innovation for the Future of Customer Experience, Avaya Receives 600th Contact Center Technologies Patent in its Avaya OneCloud™ CCaaS Portfolio",https://investors.avaya.com/investor-news/news-release-details/2021/Driving-AI-Innovation-for-the-Future-of-Customer-Experience-Avaya-Receives-600th-Contact-Center-Technologies-Patent-in-its-Avaya-OneCloud-CCaaS-Portfolio/default.aspx,2021-01-21 13:01:51.149299,PRESS RELEASE,Avaya,Multinational technology business communications company,United States,https://www.avaya.com/en/
Archrock: Archrock Announces Timing for Fourth Quarter 2020 Results,http://www.globenewswire.com/news-release/2021/02/05/2170603/0/en/Archrock-Announces-Timing-for-Fourth-Quarter-2020-Results.html,2021-02-05 11:58:11.208703,PRESS RELEASE,Archrock,Operates as a natural gas contract compression services company,United States,https://www.archrock.com/
"Adani Abbot Point Terminal: Thermal coal exports on the increase to Asia and India Oct 28, 2020",https://www.adaniaustralia.com/-/media/201020_Thermal%20coal%20outlook%20CI%20Report_FINAL,2020-10-28 03:31:52.056598,PRESS RELEASE,Bravus Mining & Resources,"Provides stockyard, out-loading to the off-shore berth and ship loading services",Australia,https://www.adaniaustralia.com/
EnPro Industries: Enpro to Host Virtual Investor Day Today,https://www.enproindustries.com/for-investors/press-releases/press-release-details/2021/Enpro-to-Host-Virtual-Investor-Day-Today/default.aspx,2021-05-27 10:34:02.767106,PRESS RELEASE,EnPro Industries,"Provides sealing, metal polymer bearing, air compressor systems, and vacuum pumps, as well as diesel and natural gas engines and specialized tooling",United States,https://enproindustries.com/
CURO Group Holdings: Atalaya Capital Management Provides $100 Million Credit Facility to CURO Group Holdings,http://www.businesswire.com/news/home/20200420005511/en/Atalaya-Capital-Management-100-Million-Credit-Facility,2020-04-20 13:50:45.424821,PRESS RELEASE,CURO Group Holdings,Technology enabled and diversified consumer finance company,United States,https://curo.com/
AdaptHealth: AdaptHealth Corp.’s Board of Directors’ Statement on Co-Chief Executive Officer Luke McGee,https://www.adapthealth.com/2021/04/13/adapthealth-corp-s-board-of-directors-statement-on-co-chief-executive-officer-luke-mcgee/,2021-04-13 14:09:44.805524,PRESS RELEASE,AdaptHealth,Operates as a full-service home medical equipment company.,United States,https://www.adapthealth.com/
Tenet Healthcare: Tenet Healthcare Supports North Texas Community During National Volunteer Month,https://investor.tenethealth.com/press-releases/press-release-details/2021/Tenet-Healthcare-Supports-North-Texas-Community-During-National-Volunteer-Month/default.aspx,2021-05-05 13:31:52.34382,PRESS RELEASE,Tenet Healthcare,Healthcare company providing hospital services,United States,https://www.tenethealth.com/
Continental Resources: Continental Resources Announces Eric Eissenstat Retirement,https://investors.clr.com/2021-06-16-Continental-Resources-Announces-Eric-Eissenstat-Retirement,2021-06-16 20:15:27.742953,PRESS RELEASE,Continental Resources,Oil & Gas exploration and production company,United States,https://clr.com/
ACI Worldwide: ACI Worldwide Customers Recognized by Celent as Winners of 2021 Model Bank and Model Risk Manager Awards,https://investor.aciworldwide.com/news-releases/news-release-details/aci-worldwide-customers-recognized-celent-winners-2021-model,2021-03-17 11:57:44.427989,PRESS RELEASE,ACI Worldwide,Payment systems,United States,https://www.aciworldwide.com/
"Greif: Greif, Inc. Updates Fiscal Second Quarter 2021 Guidance",https://www.prnewswire.com/news-releases/greif-inc-updates-fiscal-second-quarter-2021-guidance-301296508.html,2021-05-20 21:16:46.137468,PRESS RELEASE,Greif,"Industrial packaging manufacturer of steel drums, pails, containers, barrels and metal containers",United States,http://www.greif.com/
Seadrill: SDRL - Seadrill New Finance Limited Announces Extension of Forbearance Agreement,https://www.prnewswire.com/news-releases/sdrl---seadrill-new-finance-limited-announces-extension-of-forbearance-agreement-301305725.html,2021-06-04 07:45:12.743889,PRESS RELEASE,Seadrill,Deepwater drilling contractor for the petroleum industry,United Kingdom,https://www.seadrill.com/
XPO Logistics: Report of unscheduled material events or corporate event,http://services.corporate-ir.net/SEC/Document.Service?id=P3VybD1hSFIwY0RvdkwyRndhUzUwWlc1cmQybDZZWEprTG1OdmJTOWtiM2R1Ykc5aFpDNXdhSEEvWVdOMGFXOXVQVkJFUmlacGNHRm5aVDB4TWpNM056WXpOeVp6ZFdKemFXUTlOVGM9JnR5cGU9MiZmbj1YUE9Mb2dpc3RpY3NJbmNfOEtfMjAxODA3MzAucGRm,2018-07-30 22:30:51.358973,PRESS RELEASE,XPO Logistics,Logistics services,United States,http://www.xpo.com/
Century Aluminum: Century Aluminum Sets Date for Third Quarter 2021 Earnings Announcement,https://centuryaluminum.com/investors/press-releases/press-release-details/2021/Century-Aluminum-Sets-Date-for-Third-Quarter-2021-Earnings-Announcement/default.aspx,2021-10-25 16:53:15.322683,CALENDAR,Century Aluminum,Producer of primary aluminum,United States,https://centuryaluminum.com/home/default.aspx
Sappi: 2019 Sappi Southern Africa Annual Report,https://www.sappi.com/files/2019-sappi-southern-africa-limited-annual-reportfinalpdf,2020-02-12 21:13:18.710425,RESULTS,Sappi,"Wood pulp, paper pulp, paper-based and biorefinery solutions",South Africa,https://www.sappi.com
Travelodge: Annual Report 2018 -,https://www.travelodge.co.uk/sites/default/files/T&L_2018_signed_accounts.pdf,2019-04-25 08:28:34.556826,RESULTS,Travelodge,Hotels and hospitality company,United Kingdom,https://www.travelodge.co.uk/
Chemours: Form 10-Q,http://d18rn0p25nwr6d.cloudfront.net/CIK-0001627223/2ef0ef61-5374-4a14-bd3f-2d81023646c3.html,2019-08-05 08:05:20.3655,RESULTS,Chemours,Chemicals company,United States,https://www.chemours.com/
Asda: Asda has your Euros plans covered as the countdown to kick off begins,https://corporate.asda.com/newsroom/2021/06/07/asda-has-your-euros-plans-covered-as-the-countdown-to-kick-off-begins,2021-06-07 14:52:01.891923,PRESS RELEASE,Asda,Supermarket chain,United Kingdom,https://www.asda.com/
"Mueller Water Products: Mueller Water Products to Participate in the Gabelli 31st Annual Pump, Valve & Water Systems Symposium",http://ir.muellerwaterproducts.com/press-releases/2021/02-22-2021-215809323,2021-02-22 21:59:27.175412,PRESS RELEASE,Mueller Water Products,Supplier of potable water distribution products,United States,https://www.muellerwaterproducts.com/
SFR: Half year financial report 2017,http://www.sfr.com/sites/default/files/Finance/Documents-financiers/sfr-rapport-comptes-semestriels-2017-120917-v2.pdf,2017-09-12 23:19:10.209699,RESULTS,Altice France (SFR),Alternative telecommunications operator,France,https://www.sfr.fr
Signature Aviation: Q3 trading update,https://www.signatureaviation.com/~/media/Files/S/Signature-Aviation/documents/results-reports-and-presentation-files/ims-and-trading-statements/trading-update-q3-2020-10nov.pdf,2020-11-10 07:03:57.13917,RESULTS,Signature Aviation,Aviation support and aftermarket services to the business and general aviation markets,United States,https://www.signatureaviation.com/
Telecom Italia: TIM: The Board of Directors has approved TIM’s 2021-2023 Strategic Plan,https://www.gruppotim.it/en/press-archive/corporate/2021/PR-Strategic-Plan-2021-23-23-02-2021.html,2021-02-23 19:40:46.864569,PRESS RELEASE,Telecom Italia,Telecommunications company,Italy,http://www.telecomitalia.com/
"Cable & Wireless Communications: Cable & Wireless Condensed Consolidated Financial Statements – March 31, 2021",https://lla.com/sites/default/files/2021-05/CWC-Communications-Condensed-Consolidated-Financial-Statements-March-31-2021.pdf,2021-05-26 21:44:16.279005,RESULTS,Cable & Wireless Communications,Telecommunications and entertainment provider,United Kingdom,http://www.cwc.com/
Leonardo announces an offer to purchase certain USD notes due 2039 and 2040 and the redemption in full of the USD notes due 2019 ,https://dl.bourse.lu/dl?v=ADyMFy5zxNFitbuuk6wDBqrKEIY+EaxzzzXfw2+Qtvc2tWjbf8mF6TGPdln6PFR4pVyUitfSW7p/Ul/UcfMtgZYyMw8mKqEp+RYxIOi9AjOXhOt8j5CtE+SmueccXatJYJr1WJtMf1qsXfKTgINBKA==,2017-11-15 15:01:16.161181,PRESS RELEASE,Leonardo,"Aerospace, defence and security company",Italy,http://www.leonardocompany.com/
"International Game Tech: IGT Announces Resignation of Walter Bugno, Executive Vice President of New Business and Strategic Initiatives",https://ir.igt.com/news-releases/news-release-details/igt-announces-resignation-walter-bugno-executive-vice-president,2021-05-03 10:46:53.534449,PRESS RELEASE,International Game Tech,Slot machine and video gaming machine design and production,Italy,https://www.igt.com/
PBF Energy: PBF Energy Announces Second Quarter 2021 Results,https://investors.pbfenergy.com/news/2021/07-29-2021-113115505,2021-07-29 10:33:14.696086,RESULTS,PBF Energy,Petroleum refiner and supplier,United States,https://www.pbfenergy.com/
Punch Taverns: Historical Consent Solicitation Memorandum (1 MB),https://www.punchpubs.com/propeller/uploads/2020/06/HistoricalConsentSolicitationMemorandum.pdf,2020-06-17 17:01:10.857218,PRESS RELEASE,Punch Taverns,Pub company,United Kingdom,http://www.punchtaverns.com/
Summit Midstream Partners: Add to Outlook,https://summitmidstreampartnerslp.gcs-web.com/node/11536/ics,2020-10-29 20:53:45.579582,CALENDAR,Summit Midstream Partners,Provider of midstream energy infrastructure,United States,http://www.summitmidstream.com/
Hellenic Telecommunications Organization: Financial Statements Group OTE and OTE S.A. – 4th Quarter 2019,https://www.cosmote.gr/otegroup_company/investor_relations/financial_results/financial_statements_ote_group_k_ote_sa/en/OTE_ANNUAL_FINANCIAL_REPORT_311219_EN.pdf,2020-02-19 09:33:40.435457,RESULTS,Hellenic Telecommunications Organization,Telecommunications provider,Greece,http://ote.gr
Catalent: Catalent Biologics to Present at PEGS Boston Virtual Conference & Expo,https://www.catalent.com/catalent-news/technologies-to-enhance-cell-line-productivity-and-expand-antibody-drug-conjugate-therapeutic-window-to-be-presented-by-catalent-biologics-at-pegs/,2020-08-25 13:16:02.31147,PRESS RELEASE,Catalent,"Provider of drug delivery technology and development solutions for drugs, biologics and consumer health products",United States,http://www.catalent.com/index.php
Talos Energy: Proxy Statement,https://s22.q4cdn.com/446717946/files/doc_financials/2020/ar/2021.04.06-Talos-Energy-Proxy-vFINAL.pdf,2021-04-06 11:01:40.284098,PRESS RELEASE,Talos Energy,"Engages in exploration, development, and production of oil and natural gas properties.",United States,https://www.talosenergy.com/home/default.aspx
Ryerson: Ryerson Reports Second Quarter 2021 Results,https://ir.ryerson.com/news/news-details/2021/Ryerson-Reports-Second-Quarter-2021-Results/default.aspx,2021-08-04 21:31:50.4449,RESULTS,Ryerson,Metal distributor and processor,United States,www.ryerson.com
"AMC Entertainment Holdings, Inc. to Announce Second Quarter 2017 Results and Host Earnings Conference Call",http://www.businesswire.com/news/home/20170710006348/en/,2017-07-10 20:25:52.761386,CALENDAR,AMC Entertainment,Cinema operator,United States,http://amctheatres.com/
Installed Building Products: Installed Building Products Announces Upcoming Investor Conference Schedule,https://www.businesswire.com/news/home/20210526005665/en/Installed-Building-Products-Announces-Upcoming-Investor-Conference-Schedule,2021-05-26 20:38:35.208285,PRESS RELEASE,Installed Building Products,"Manufacturer, distributor and installer of residential and commercial building supplies",United States,https://installedbuildingproducts.com/
Tenneco: Tenneco Adopts Shareholder Rights Plan to Protect the Availability of its Tax Assets,https://investors.tenneco.com/news-and-events/press-releases/2020/04-16-2020-120013675,2020-04-16 11:01:07.508096,PRESS RELEASE,Tenneco,"World leading designer, manufacturer and marketer of Aftermarket, Ride Performance, Clean Air and Powertrain products",United States,https://www.tenneco.com/
Laredo Petroleum: Laredo Petroleum Schedules Fourth-Quarter 2020 Earnings Release and Conference Call,http://investor.laredopetro.com/news-releases/news-release-details/laredo-petroleum-schedules-fourth-quarter-2020-earnings-release,2021-01-06 21:31:55.549698,CALENDAR,Laredo Petroleum,"Focuses on the exploration, development, and acquisition of oil and natural gas properties",United States,https://www.laredopetro.com/
Constellium: Press release - Constellium Reports Fourth Quarter and Full Year 2018 Results,https://www.constellium.com/sites/default/files/constellium_reports_fourth_quarter_and_full_year_2018_results.pdf,2019-02-21 12:11:35.019169,PRESS RELEASE,Constellium,"Designer and manufacture of specialty rolled and extruded aluminum products, serving primarily the aerospace, packaging and automotive end-markets",Netherlands,http://www.constellium.com/
ACI Worldwide: ACI Worldwide and Mastercard to Collaborate and Advance New Payment Solutions and Experiences for Customers,https://investor.aciworldwide.com/news-releases/news-release-details/aci-worldwide-and-mastercard-collaborate-and-advance-new-payment,2020-09-29 07:02:02.451612,PRESS RELEASE,ACI Worldwide,Payment systems,United States,https://www.aciworldwide.com/
UGI Corporation: Current report filing,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000884614/57a42494-80f2-4803-86ef-84c49b447461.pdf,2020-12-07 13:35:36.083209,PRESS RELEASE,UGI Corporation,Energy distribution company,United States,https://ugicorp.com/
"Sunrise: Annual General Meeting on April 8, 2020",https://xmlservices.newsbox.ch/account/che/sunrise/xml_feed/press_release/executable/detail.php?atom=821_9235_180zc0.xml&isoGuiLanguage=en,2020-04-08 16:07:15.981092,PRESS RELEASE,Sunrise,Telecommunications provider ,Switzerland,http://corporate.sunrise.ch/
Hertz: Annual report which provides a comprehensive overview of the company for the past year,https://app.quotemedia.com/data/downloadFiling?webmasterId=101533&ref=115677761&type=PDF&formType=10-K&dateFiled=2021-02-26&cik=0001657853&CK=1657853&symbol=0001657853&companyName=Hertz+Global+Holdings%2C+Inc.,2021-02-26 22:05:17.900808,RESULTS,Hertz,Provider of vehicle rental services,United States,https://www.hertz.com/
Constellium: Constellium Reports First Quarter 2020 Results,https://www.constellium.com/news/2020/04/29/constellium-reports-first-quarter-2020-results,2020-04-29 10:06:45.556939,RESULTS,Constellium,"Designer and manufacture of specialty rolled and extruded aluminum products, serving primarily the aerospace, packaging and automotive end-markets",Netherlands,http://www.constellium.com/
Smurfit Kappa: Smurfit Kappa Full Year 2018 Results,http://www.smurfitkappa.com/newsroom/2019/smurfit-kappa-full-year-2018-results,2019-02-13 07:01:31.48217,RESULTS,Smurfit Kappa,Corrugated packaging company ,Ireland,http://www.smurfitkappa.com/
GasLog: GasLog Partners LP Announces New Charter Agreements with Total and Shell,https://www.globenewswire.com/news-release/2021/06/15/2247102/0/en/GasLog-Partners-LP-Announces-New-Charter-Agreements-with-Total-and-Shell.html,2021-06-15 11:12:08.586179,PRESS RELEASE,GasLog,Operates and manages liquified natural gas carriers,Greece,https://www.gaslogltd.com/
Deoleo: Announcements and resolutions of general shareholders meetings,https://deoleo.com/?wpfb_dl=1026,2020-01-22 12:16:51.063118,PRESS RELEASE,Deoleo,"Multinational olive oil processing company, selling brands such as Bertolli, Carapelli, Carbonell and Koipe",Spain,https://deoleo.com/
Heathrow: Students touchdown at Heathrow in September as summer draws to a close,http://mediacentre.heathrow.com/pressrelease/details/81/Corporate-operational-24/10185,2018-10-11 06:03:27.396094,PRESS RELEASE,Heathrow,London's largest airport,United Kingdom,http://www.heathrow.com/
"Tereos: 2016/2017 Annual Results And Outlook (April 1, 2016 - March 31, 2017) ",http://tereos.com/sites/default/files/tereos_group_fy2016_17_annual_results.pdf,2017-06-22 21:23:13.718082,RESULTS,Tereos,"Producer of sugar, starch and bioethanol",France,http://tereos.com/
Leaseplan: LeasePlan Corporation N.V. | LeasePlan completes divestment of LeasePlan Australia Ltd and LeasePlan New Zealand Ltd to SG Fleet,https://www.leaseplan.com/corporate/news-and-media/newsroom/2021/01-09-2021,2021-09-01 09:33:07.940088,PRESS RELEASE,Leaseplan,Fleet management and driver mobility provider,Netherlands,https://www.leaseplan.com/
Bekaert: Bekaert restructures and refinances debt held by Bridon-Bekaert Ropes Group,https://hugin.info/133955/R/2220481/868823.pdf,2018-10-15 06:08:58.809247,PRESS RELEASE,Bekaert,Manufacturer of steel wire and coatings,Belgium,https://www.bekaert.com/en/
Genworth Financial: Genworth Financial Announces Second Quarter 2021 Results,https://genworth2014.q4web.com/investors/news-releases/archive/archive/2021/Genworth-Financial-Announces-Second-Quarter-2021-Results/default.aspx,2021-08-03 20:47:40.94667,RESULTS,Genworth Financial,"Provides insurance products, long-term care insurance, and mortgage guarantee insurance coverage",United States,https://www.genworth.com/
IMA: IMA Presentation – 1st Quarter 2019 Results,https://ima.it/wp-content/uploads/2020/09/Presentazione-con-dati-310319-e-Atop_ing-per-analisti-protetta-1.pdf,2020-09-14 12:12:07.544382,RESULTS,IMA,Manufacturer of machinery for the processing and packaging industries,Italy,https://ima.it/en/
Mueller Water Products: Mueller Water Products Announces Dates for Fourth Quarter and Full Year 2021 Earnings Release and Conference Call,https://ir.muellerwaterproducts.com/press-releases/2021/10-28-2021-214323406,2021-10-28 20:45:33.650932,PRESS RELEASE,Mueller Water Products,Supplier of potable water distribution products,United States,https://www.muellerwaterproducts.com/
"United Rentals: United Rentals, Inc. Second Quarter 2019 Conference Call and Audio Webcast Thursday, July 18, 2019 at 11:00 a.m. (ET)",http://www.businesswire.com/news/home/20190701005799/en/United-Rentals-Quarter-2019-Conference-Call-Audio,2019-07-02 08:08:55.709629,CALENDAR,United Rentals,Equipment rental company,United States,https://www.unitedrentals.com/
NewDay: Director/PDMR Shareholding,https://www.tisegroup.com/umbraco/surface/proxyapi/GetNewsItem?id=293368,2020-12-08 23:08:54.368741,PRESS RELEASE,NewDay,Credit card provider,United Kingdom,http://newday.co.uk/
Service Corporation International: Service Corporation International Announces First Quarter 2020 Financial Results And Provides COVID-19 Pandemic Updates,https://investors.sci-corp.com/2020-04-29-Service-Corporation-International-Announces-First-Quarter-2020-Financial-Results-And-Provides-COVID-19-Pandemic-Updates,2020-04-29 20:16:58.968721,RESULTS,Service Corporation International,Provider of funeral goods and services as well as cemetery property and services,United States,https://www.sci-corp.com/
"Norske Skog: Strong operating performance, challenging markets",https://www.norskeskog.com/Investors/Press-releases/English-press-releases/Strong-operating-performance--challenging-markets?PID=4241&M=NewsV2&Action=1,2020-02-06 06:52:23.364132,RESULTS,Norske Skog,Pulp and paper company,Norway,http://www.norskeskog.com/
"Inspired Entertainment: Inspired Reports Fourth Quarter And Full Year 2019 Results - Mar 11, 2020",https://investors.inseinc.com/2020-03-11-Inspired-Reports-Fourth-Quarter-And-Full-Year-2019-Results,2020-03-11 12:03:10.557291,RESULTS,Inspired Entertainment,"Provider of content, technology, hardware and services for regulated gaming, betting, lottery, and leisure operators",United States,https://inseinc.com/
Bombardier: Bombardier Announces Closing of its New Issuance of Senior Notes,https://www.globenewswire.com/news-release/2021/08/12/2279824/0/en/Bombardier-Announces-Closing-of-its-New-Issuance-of-Senior-Notes.html,2021-08-12 13:19:37.855688,PRESS RELEASE,Bombardier,Manufacturer of planes and trains,Canada,http://www.bombardier.com/
Intrum Justitia: Interim Report - January -September 2018,http://www.ise.ie/app/announcementDetails.aspx?ID=13844193,2018-10-26 10:13:41.789589,RESULTS,Intrum Justitia,Debt collection agency,Sweden,https://www.intrum.com/
"Outokumpu: CEO's review on March 31, 2021 - Presentation",https://otke-cdn.outokumpu.com/-/media/files/investors/agm/outokumpu-2021-agm-ceos-review.pdf?revision=7b484cd0-c6da-4633-9d4b-0b928e81ca49&modified=20210331071207&hash=C94DEA9F4DB5EC9D0EC96358D614DDEE,2021-03-31 13:12:55.446313,PRESS RELEASE,Outokumpu,Stainless steel producer,Finland,https://www.outokumpu.com/
SRV Yhtioet Oyj: SRV Group Plc extends the EUR 100 million syndicated credit facility - SRV.fi,https://www.srv.fi/en/releases/srv-group-plc-extends-the-eur-100-million-syndicated-credit-facility/,2019-06-19 12:34:28.494099,PRESS RELEASE,SRV Yhtioet Oyj,Construction company,Finland,https://www.srv.fi/en/
Wendy's: The Wendy's Company to Report Second Quarter 2021 Results on August 11,https://www.prnewswire.com:443/news-releases/the-wendys-company-to-report-second-quarter-2021-results-on-august-11-301333043.html,2021-07-14 21:01:20.320415,PRESS RELEASE,Wendy's,International fast food restaurant chain,United States,https://www.wendys.com/
Radisson: Q1 Interim Report January-March 2018,https://www.radissonhospitalityab.com/static-files/783fac6b-5cf3-4109-ba57-3d141158adb9,2018-10-31 10:02:05.432918,RESULTS,Radisson,One of the worlds largest hotel groups,Belgium,https://www.radissonhospitalityab.com/home
Chemours: Chemours Announces Pricing Of Private Offering Of $800 Million Aggregate Principal Amount Of 5.750% Senior Unsecured Notes Due 2028,https://www.chemours.com/en/news-media-center/all-news/press-releases/2020/chemours-announces-pricing-of-private-offering-of-800-million-aggregate-principal-amount-of-5750-sen,2020-11-18 16:00:55.754401,PRESS RELEASE,Chemours,Chemicals company,United States,https://www.chemours.com/
